Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
211.13343	211.1340	.0005	SFE 12:2;O	C12H20O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 12:2;O
211.13343	211.1704	.0369	FA 13:1	C13H24O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 13:1
211.13343	211.1704	.0369	SFE 13:1	C13H24O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:1
211.13343	211.1107	.0228	MG O-6:0	C9H20O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG O-6:0
211.13343	211.0976	.0358	FA 10:3	C10H14O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 10:3
211.13343	211.0976	.0358	FA 9:3	C9H12O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 9:3
211.13343	211.0976	.0358	WE 9:3	C9H12O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 9:3
211.13343	211.1340	.0005	ST 24:1;O6	C24H40O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 24:1;O6
211.13343	211.1404	.0070	LPA O-18:0	C21H45O6P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=LPA O-18:0
211.13343	211.1416	.0082	ST 28:5;O3	C28H40O3	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 28:5;O3
211.13343	211.1222	.0112	LPA 17:0	C20H41O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=LPA 17:0
211.13343	211.1158	.0176	FOH 23:6;O6	C23H36O7	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=FOH 23:6;O6
211.13343	211.1261	.0073	PG 26:1	C32H61O10P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PG 26:1
315.25423	315.2541	.0001	FA 18:0;O2	C18H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:0;O2
315.25423	315.2541	.0001	MG O-15:1;O	C18H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=MG O-15:1;O
315.25423	315.2330	.0213	FA 21:5	C21H32O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 21:5
315.25423	315.2330	.0213	ST 21:2;O2	C21H32O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O2
315.25423	315.2905	.0362	MG O-16:0	C19H40O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=MG O-16:0
315.25423	315.2096	.0446	FA 18:2	C18H32O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2
315.25423	315.2096	.0446	SFE 18:2	C18H32O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:2
315.25423	315.2096	.0446	WE 18:2	C18H32O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 18:2
315.25423	315.2541	.0001	FA 17:0	C17H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:0
315.25423	315.2541	.0001	SFE 17:0	C17H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 17:0
315.25423	315.2541	.0001	WE 17:0	C17H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 17:0
315.25423	315.2177	.0365	FA 16:1;O	C16H30O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:1;O
315.25423	315.2541	.0001	FA 16:0	C16H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0
315.25423	315.2541	.0001	SFE 16:0	C16H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:0
315.25423	315.2541	.0001	WE 16:0	C16H32O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 16:0
315.25423	315.2177	.0365	FA 15:1;O	C15H28O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 15:1;O
315.25423	315.2617	.0075	DG 37:3	C40H72O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 37:3
315.25423	315.2374	.0168	CerPE 32:1;O2	C34H69N2O6P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CerPE 32:1;O2
315.25423	315.2318	.0225	PA O-32:1	C35H69O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-32:1
315.25423	315.2642	.0100	TG 59:6	C62H108O6	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=TG 59:6
578.34687	578.3464	.0005	LPS 22:1	C28H54NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPS 22:1
578.34687	578.3827	.0359	PE 24:0	C29H58NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 24:0
578.34687	578.3100	.0369	PE 22:2;O2	C27H50NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 22:2;O2
578.34687	578.3019	.0450	LPC 20:4	C28H50NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=LPC 20:4
578.34687	578.3464	.0005	LPE 22:2	C27H52NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=LPE 22:2
578.34687	578.3464	.0005	LPC 18:2	C26H50NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPC 18:2
578.34687	578.3827	.0359	LPC O-19:2	C27H54NO6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPC O-19:2
578.34687	578.3464	.0005	PC 21:1;O	C29H56NO9P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 21:1;O
578.34687	578.3827	.0359	PC 22:0	C30H60NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 22:0
311.16886	311.1864	.0175	FA 17:3;O3	C17H28O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 17:3;O3
311.16886	311.2017	.0328	ST 21:4;O2	C21H28O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:4;O2
311.16886	311.1783	.0095	FA 18:4	C18H28O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:4
311.16886	311.1783	.0095	ST 18:1;O2	C18H28O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 18:1;O2
311.16886	311.2147	.0459	ST 19:0;O	C19H32O	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 19:0;O
311.16886	311.1864	.0175	FA 16:3;O	C16H26O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3;O
311.16886	311.1289	.0400	ST 18:6;O2	C18H18O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 18:6;O2
311.16886	311.1864	.0175	FA 15:3;O	C15H24O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 15:3;O
311.16886	311.1682	.0006	ST 33:2_O7	C33H52O11	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 33:2_O7
311.16886	311.1565	.0124	LPI 20:2	C29H53O12P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=LPI 20:2
311.16886	311.1565	.0124	PG 23:2;O2	C29H53O12P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 23:2;O2
311.16886	311.1928	.0240	PG 25:0	C31H61O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 25:0
311.16886	311.1836	.0148	PI 42:7	C51H85O13P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PI 42:7
338.26969	338.2827	.0130	TG 39:1	C42H78O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=TG 39:1
417.26490	417.3010	.0361	FA 26:5;O2	C26H42O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 26:5;O2
417.26490	417.3010	.0361	MG O-23:6;O	C26H42O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=MG O-23:6;O
417.26490	417.3010	.0361	ST 26:2;O4	C26H42O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 26:2;O4
417.26490	417.2566	.0083	ST 26:4;O2	C26H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 26:4;O2
417.26490	417.2777	.0128	FA 23:2;O2	C23H42O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 23:2;O2
417.26490	417.2413	.0236	FA 22:3;O3	C22H38O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:3;O3
417.26490	417.2930	.0281	ST 27:3;O	C27H42O	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 27:3;O
417.26490	417.3141	.0492	FA 24:1;O	C24H46O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 24:1;O
417.26490	417.2647	.0002	ST 24:3;O3	C24H36O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 24:3;O3
417.26490	417.2494	.0155	FA 20:2;O4	C20H36O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:2;O4
417.26490	417.3010	.0361	FA 25:5	C25H40O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 25:5
417.26490	417.2858	.0209	FA 20:1;O3	C20H38O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:1;O3
417.26490	417.3010	.0361	FA 24:5	C24H38O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 24:5
417.26490	417.3010	.0361	ST 24:2;O2	C24H38O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 24:2;O2
417.26490	417.2283	.0366	FA 22:7;O2	C22H30O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:7;O2
417.26490	417.2283	.0366	ST 22:4;O4	C22H30O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 22:4;O4
417.26490	417.2635	.0014	PI 34:1	C43H81O13P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PI 34:1
417.26490	417.2711	.0062	PG 41:6	C47H81O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 41:6
417.26490	417.2817	.0168	PI O-35:1	C44H85O12P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PI O-35:1
417.26490	417.2893	.0244	PG O-42:6	C48H85O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-42:6
309.20722	309.2071	.0001	FA 18:3;O2	C18H30O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3;O2
309.20722	309.2224	.0152	ST 22:4;O	C22H30O	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 22:4;O
309.20722	309.2435	.0363	FA 19:2;O	C19H34O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O
309.20722	309.1708	.0365	FA 17:4;O3	C17H26O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 17:4;O3
309.20722	309.1991	.0081	ST 19:1;O	C19H30O	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O
309.20722	309.1838	.0234	FA 15:0;O2	C15H30O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 15:0;O2
309.20722	309.1627	.0445	FA 18:5	C18H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:5
309.20722	309.1627	.0445	SFE 18:5	C18H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:5
309.20722	309.1627	.0445	ST 18:2;O2	C18H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 18:2;O2
309.20722	309.1627	.0445	WE 18:5	C18H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 18:5
309.20722	309.2071	.0001	FA 17:3	C17H28O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:3
309.20722	309.2071	.0001	SFE 17:3	C17H28O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 17:3
309.20722	309.1708	.0365	FA 16:4;O	C16H24O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:4;O
309.20722	309.2071	.0001	FA 16:3	C16H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3
309.20722	309.2071	.0001	SFE 16:3	C16H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:3
309.20722	309.2071	.0001	WE 16:3	C16H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 16:3
309.20722	309.1708	.0365	FA 15:4;O	C15H22O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 15:4;O
309.20722	309.2136	.0064	PA 30:0	C33H65O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 30:0
309.20722	309.2318	.0246	PA O-31:0	C34H69O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-31:0
309.20722	309.2114	.0042	PI O-42:3	C51H95O12P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PI O-42:3
309.20722	309.1993	.0079	PI 41:3	C50H91O13P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PI 41:3
333.27159	333.2799	.0083	FA 22:3	C22H38O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:3
333.27159	333.2799	.0083	SFE 22:3	C22H38O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 22:3
333.27159	333.2799	.0083	WE 22:3	C22H38O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 22:3
333.27159	333.2435	.0281	FA 21:4;O	C21H34O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 21:4;O
333.27159	333.2435	.0281	ST 21:1;O3	C21H34O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3
333.27159	333.2566	.0150	FA 19:0	C19H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:0
333.27159	333.2566	.0150	SFE 19:0	C19H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 19:0
333.27159	333.2566	.0150	WE 19:0	C19H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 19:0
333.27159	333.2283	.0433	FA 16:0;O2	C16H32O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0;O2
333.27159	333.2435	.0281	ST 19:1;O	C19H30O	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O
333.27159	333.2283	.0433	FA 15:0;O2	C15H30O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 15:0;O2
333.27159	333.2617	.0099	DG 40:6	C43H72O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 40:6
333.27159	333.2799	.0083	TG 63:7	C66H114O6	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=TG 63:7
244.96497	245.0070	.0420	FA 6:1;O6	C6H10O8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 6:1;O6
379.16770	379.1891	.0214	LPA 14:1	C17H33O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPA 14:1
379.16770	379.1221	.0456	ST 19:4;O3;S	C19H24O6S	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:4;O3;S
379.16770	379.1682	.0005	ST 21:4;O4	C21H28O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4
379.16770	379.1470	.0207	FA 24:12	C24H24O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 24:12
379.16770	379.1893	.0216	FA 18:2;O4	C18H32O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O4
379.16770	379.2046	.0369	FA 22:6;O	C22H32O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:6;O
379.16770	379.2046	.0369	ST 22:3;O3	C22H32O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 22:3;O3
379.16770	379.2126	.0449	FA 20:5;O2	C20H30O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:5;O2
379.16770	379.1915	.0238	FA 22:10	C22H24O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:10
379.16770	379.2126	.0449	ST 19:2;O4	C19H28O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O4
241.75766	241.7722	.0145	PI 23:2;O3	C32H57O16P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PI 23:2;O3
265.14801	265.1234	.0246	ST 18:6;O2	C18H18O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 18:6;O2
265.14801	265.1809	.0329	FA 16:3;O	C16H26O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3;O
265.14801	265.1082	.0399	FA 14:5;O3	C14H18O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 14:5;O3
265.14801	265.1576	.0096	FA 13:0;O	C13H26O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 13:0;O
265.14801	265.1212	.0268	FA 12:1;O2	C12H22O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 12:1;O2
265.14801	265.1001	.0479	FA 15:6	C15H18O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 15:6
265.14801	265.1001	.0479	WE 15:6	C15H18O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 15:6
265.14801	265.1445	.0035	FA 14:4	C14H20O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 14:4
265.14801	265.1445	.0035	FA 13:4	C13H18O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 13:4
265.14801	265.1445	.0035	SFE 13:4	C13H18O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:4
265.14801	265.1462	.0018	ST 27:0;O5;S	C27H48O8S	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 27:0;O5;S
265.14801	265.1445	.0035	ST 30:5;O8	C30H44O8	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 30:5;O8
265.14801	265.1328	.0152	LPG 20:4	C26H45O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=LPG 20:4
265.14801	265.1316	.0164	PI 28:2;O3	C37H67O16P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PI 28:2;O3
325.20201	325.2021	.0000	FA 18:3;O3	C18H30O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3;O3
325.20201	325.2173	.0153	FA 22:7	C22H30O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:7
325.20201	325.2384	.0364	FA 19:2;O2	C19H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O2
325.20201	325.2384	.0364	FOH 19:3;O3	C19H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FOH 19:3;O3
325.20201	325.1940	.0080	FA 19:4	C19H30O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:4
325.20201	325.1940	.0080	ST 19:1;O2	C19H30O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O2
325.20201	325.1576	.0444	FA 18:5;O	C18H26O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:5;O
325.20201	325.2021	.0000	FA 17:3;O	C17H28O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:3;O
325.20201	325.1657	.0363	FA 16:4;O2	C16H24O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:4;O2
325.20201	325.2384	.0364	FA 18:2	C18H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2
325.20201	325.2384	.0364	SFE 18:2	C18H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 18:2
325.20201	325.2384	.0364	WE 18:2	C18H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 18:2
325.20201	325.2021	.0000	FA 16:3;O	C16H26O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3;O
325.20201	325.2384	.0364	FA 17:2	C17H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 17:2
325.20201	325.2384	.0364	SFE 17:2	C17H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 17:2
325.20201	325.2384	.0364	WE 17:2	C17H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 17:2
325.20201	325.1979	.0041	PA 33:5	C36H61O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 33:5
325.20201	325.2085	.0065	PG 27:0	C33H65O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 27:0
325.20201	325.2161	.0141	PA O-34:5	C37H65O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-34:5
325.20201	325.2267	.0247	PG O-28:0	C34H69O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-28:0
420.23102	420.2521	.0210	CerP 20:1;O2	C20H40NO6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerP 20:1;O2
420.23102	420.2400	.0090	PI 35:5	C44H75O13P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PI 35:5
420.23102	420.2476	.0166	PG 42:10	C48H75O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 42:10
310.23920	310.2752	.0360	SPB 19:2;O2	C19H37NO2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SPB 19:2;O2
310.23920	310.2024	.0368	CAR 10:2	C17H29NO4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CAR 10:2
391.28560	391.2854	.0002	ST 24:1;O4	C24H40O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:1;O4
391.28560	391.3218	.0362	FA 25:3;O	C25H44O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 25:3;O
391.28560	391.2773	.0083	ST 25:2;O	C25H40O	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 25:2;O
391.28560	391.2985	.0129	FA 22:0;O	C22H44O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:0;O
391.28560	391.2621	.0235	FA 21:1;O2	C21H40O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 21:1;O2
391.28560	391.2621	.0235	MG 18:1	C21H40O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG 18:1
391.28560	391.2621	.0235	WE 21:1;O2	C21H40O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 21:1;O2
391.28560	391.2409	.0447	FA 24:6	C24H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 24:6
391.28560	391.2409	.0447	ST 24:3;O2	C24H36O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 24:3;O2
391.28560	391.2854	.0002	FA 23:4	C23H38O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 23:4
391.28560	391.2854	.0002	ST 23:1;O2	C23H38O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 23:1;O2
391.28560	391.3065	.0209	MG O-17:0;O	C20H42O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MG O-17:0;O
391.28560	391.2490	.0366	FA 22:5;O	C22H34O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 22:5;O
391.28560	391.2854	.0002	FA 22:4	C22H36O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:4
391.28560	391.2854	.0002	SFE 22:4	C22H36O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 22:4
391.28560	391.2701	.0155	FA 18:0;O3	C18H36O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:0;O3
391.28560	391.3065	.0209	MG O-16:0;O	C19H40O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=MG O-16:0;O
391.28560	391.2490	.0366	ST 21:2;O3	C21H32O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O3
391.28560	391.2918	.0062	PA 42:2	C45H85O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 42:2
391.28560	391.2736	.0120	PG O-38:4	C44H81O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-38:4
433.29558	433.2960	.0004	ST 26:2;O5	C26H42O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 26:2;O5
433.29558	433.3323	.0368	ST 27:1;O4	C27H46O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 27:1;O4
433.29558	433.2879	.0077	SFE 27:6	C27H42O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 27:6
433.29558	433.2879	.0077	ST 27:3;O2	C27H42O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 27:3;O2
433.29558	433.3090	.0134	FA 24:1;O2	C24H46O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 24:1;O2
433.29558	433.3243	.0287	ST 28:2;O	C28H46O	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 28:2;O
433.29558	433.3454	.0498	FA 25:0;O	C25H50O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 25:0;O
433.29558	433.2596	.0360	ST 24:3;O4	C24H36O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 24:3;O4
433.29558	433.3323	.0368	FA 26:4	C26H44O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 26:4
433.29558	433.3323	.0368	WE 26:4	C26H44O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 26:4
433.29558	433.2960	.0004	FA 24:5;O	C24H38O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 24:5;O
433.29558	433.2960	.0004	ST 24:2;O3	C24H38O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 24:2;O3
433.29558	433.2596	.0360	ST 23:3;O4	C23H34O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 23:3;O4
433.29558	433.3323	.0368	FA 25:4	C25H42O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 25:4
433.29558	433.3024	.0068	PG 43:4	C49H89O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 43:4
381.26190	381.2647	.0028	FA 22:3;O3	C22H38O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:3;O3
381.26190	381.2799	.0180	ST 26:4;O2	C26H38O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 26:4;O2
381.26190	381.3010	.0391	FA 23:2;O2	C23H42O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 23:2;O2
381.26190	381.2566	.0053	FA 23:4	C23H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 23:4
381.26190	381.2566	.0053	ST 23:1;O2	C23H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 23:1;O2
381.26190	381.2777	.0158	MG O-17:0;O	C20H42O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG O-17:0;O
381.26190	381.2202	.0417	FA 22:5;O	C22H34O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:5;O
381.26190	381.2647	.0028	FA 21:3;O	C21H36O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 21:3;O
381.26190	381.2283	.0336	FA 20:4;O2	C20H32O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:4;O2
